id,in_reply_to_user_id,text,created_at,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/id,referenced_tweets/0/type,entities/hashtags/0/entities/start,entities/hashtags/0/entities/end,entities/hashtags/0/entities/tag,entities/urls/0/entities/start,entities/urls/0/entities/end,entities/urls/0/entities/url,entities/urls/0/entities/expanded_url,entities/urls/0/entities/display_url,entities/mentions/0/entities/start,entities/mentions/0/entities/end,entities/mentions/0/entities/username,entities/mentions/0/entities/id,entities/urls/0/entities/images/0/entities/url,entities/urls/0/entities/images/0/entities/width,entities/urls/0/entities/images/0/entities/height,entities/urls/0/entities/status,entities/urls/0/entities/title,entities/urls/0/entities/description,entities/urls/0/entities/unwound_url
1476958652158267394,1.2654849012451615e+18,Ya gabisa nyalahin siapa2 sih. Nyalahin diri sendiri aja lah knp telat ampe 3 tahun nyadarnya kalau butuh bgt liburan??? Kalau nyadar lebih dulu kan tahun ini bisa liburan karena udah ngumpulin duit wkwk,2021-12-31T16:49:17.000Z,1265484901245161472,0,0,0,0,1.4769586496961536e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476957772646215680,,[askrl] menurut kalian kenapa orangtua ga ngebolehin liburan sendiri tapi padahal aku lagi butuh bangettt pergi sendiri… ga literally sendiri sihh ada temen2 disana dan orangtua juga kenal bgt sama temen2 itu terus aku juga udah biasa flight sendiri dan bahkan ini gapake (cont),2021-12-31T16:45:48.000Z,1197225394866282496,0,2,2,1,,,,,,,,,,,,,,,,,,,,,
1476953514895036420,1149910147.0,"Temen2 kebanyakan pada punya acara liburan taun baru. Dan ya, manusia gak bisa selalu bergantung kpd org lain, tapi faktanya manusia suatu saat akan tetap butuh bantuan manusia lain untuk bertahan hidup.",2021-12-31T16:28:53.000Z,1149910147,0,1,0,0,1.4769535123029524e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476949560421355522,,"Badan rasanya pengen liburan, tapi dompet butuh lembaran.",2021-12-31T16:13:10.000Z,610514492,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476946418401447940,,Liburan or Butuh Mobil di #Jogja Sewa Aja di cahyatransport Lengkap Dengan Paket Wisata All-In Dengan Mobilnya | 085293030433 BB 792BD523,2021-12-31T16:00:41.000Z,2930600203,0,0,0,0,,,26.0,32.0,Jogja,,,,,,,,,,,,,,,,
1476936302956187649,2426453726.0,"Gue ngeluh karena emang butuh liburan dan hiburan.

Gue liburan pun main iya main, main yang berkedok melepas stres tapi disitu gue tetep kepikiran kerjaan, kepikiran hal hal ga jelas. Cape gue butuh hiburan dari main tapi gue ga pernah dapetin itu",2021-12-31T15:20:29.000Z,2426453726,0,0,0,0,1.4769363001586156e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476935038780329993,,Gue butuh liburan dan hiburan bukan resign sebenernya.,2021-12-31T15:15:28.000Z,2426453726,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476934627352850433,,"Terkadang yang kita butuh kan hanya liburan,.. https://t.co/yFOF2MEyvX",2021-12-31T15:13:49.000Z,171042155,0,0,0,0,,,,,,47.0,70.0,https://t.co/yFOF2MEyvX,https://www.instagram.com/p/CYJt-BMFUqS/?utm_medium=twitter,instagram.com/p/CYJt-BMFUqS/…,,,,,,,,,,,
1476932427272450056,1.421718471386157e+18,"saat itu situasi gua lagi depresi dan dia sedang liburan pergi ke luar kota. dia yang sebagai rumah gua, stress relief gua, lagi pergi jauh pada saat gua butuh dia",2021-12-31T15:05:05.000Z,1421718471386157058,0,1,0,0,1.4769320544785613e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476925759260221441,2503485216.0,@nctzenbase AMINNNN MEREKA BUTUH KERJA SAMBIL LIBURAN JUGAA PLISS,2021-12-31T14:38:35.000Z,2931365610,0,0,0,0,1.476915424230969e+18,replied_to,,,,,,,,,0.0,11.0,nctzenbase,2503485216.0,,,,,,,
1476918312843952131,,"Butuh rekomendasi tempat liburan untuk keluarga besar? Nah, Oakwood Apartments PIK Jakarta bisa jadi pilihan buat kamu!

Yuk, simak reviewnya di #JalanMakan besok, pkl 16.00 WIB di Youtube Channel Cerita Rasa

https://t.co/DY66MDkWUI https://t.co/gYWLy4YtoH",2021-12-31T14:09:00.000Z,71436318,0,0,1,0,,,145.0,156.0,JalanMakan,234.0,257.0,https://t.co/gYWLy4YtoH,https://twitter.com/KompasTV/status/1476918312843952131/video/1,pic.twitter.com/gYWLy4YtoH,,,,,https://pbs.twimg.com/news_img/1502457137942831104/TQv8NL1a?format=jpg&name=150x150,150.0,150.0,200.0,Cerita Rasa,"Share your videos with friends, family, and the world",https://www.youtube.com/CeritaRasa
1476918173333000193,,butuh liburan sendirian tp ak gapunya duit,2021-12-31T14:08:26.000Z,1600840526,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476912203584311303,,"Kayanya eng butuh liburan :"") https://t.co/pV0pWm7A6R",2021-12-31T13:44:43.000Z,1302792886652559362,0,0,0,0,,,,,,30.0,53.0,https://t.co/pV0pWm7A6R,https://twitter.com/Na_Chinti/status/1476912203584311303/photo/1,pic.twitter.com/pV0pWm7A6R,,,,,,,,,,,
1476901055715631105,,"Bosan
Jenuh
Muak
BT
Bawaannya pengen gampar dan hancurin apapun yg ngalangin di depan
Gelap mata
=Butuh liburan
Vitamin sea",2021-12-31T13:00:25.000Z,60316083,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476899215007645696,1.285538047455408e+18,"@closerto61 Widiiii, drakor apa ni kak? Aku butuh saran buat nemenin liburan nanti 😁",2021-12-31T12:53:06.000Z,1308445918744555520,0,1,0,0,1.47689840580889e+18,replied_to,,,,,,,,,0.0,11.0,closerto61,1.285538047455408e+18,,,,,,,
1476894301397217283,43644881.0,@dimarfa Sepertinya butuh liburan,2021-12-31T12:33:35.000Z,177464435,0,1,0,0,1.476885680680702e+18,replied_to,,,,,,,,,0.0,8.0,dimarfa,43644881.0,,,,,,,
1476880432780115970,,"Akhir tahun ku kali ini ditemani stray kids doang krn bts lg istirahat but tidak apa"" soalnya 7 bujang ku jga butuh liburan!",2021-12-31T11:38:28.000Z,1064768974477348864,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476872479150788611,,"kadang ada hari libur itu cmn butuh di rumah, istirahat. bukan yg berarti harus pergi liburan, jalan2, engga. plis, badan ini lelah, bukan harus dipaksa kerja terus tiap hari.",2021-12-31T11:06:52.000Z,95533775,0,1,3,0,,,,,,,,,,,,,,,,,,,,,
1476871775875072001,,"Butuh rekomendasi tempat liburan untuk keluarga besar? Nah, Oakwood Apartments PIK Jakarta bisa jadi pilihan buat kamu!

Yuk, simak reviewnya di #JalanMakan besok, pkl 16.00 WIB di Youtube Channel Cerita Rasa

https://t.co/DY66MDkWUI https://t.co/REKhPWsn8v",2021-12-31T11:04:04.000Z,71436318,1,0,2,0,,,145.0,156.0,JalanMakan,234.0,257.0,https://t.co/REKhPWsn8v,https://twitter.com/KompasTV/status/1476871775875072001/video/1,pic.twitter.com/REKhPWsn8v,,,,,,,,,,,
1476868587801526273,80316043.0,"@_rztya Wahhh itu artinya kamu butuh liburan, cusss langsung cek Traveloka untuk tau promo-promo seru yang pastinya bikin liburan kamu makin asyikk :) -IP",2021-12-31T10:51:24.000Z,498496042,0,1,0,0,1.476863697079341e+18,replied_to,,,,,,,,,0.0,7.0,_rztya,80316043.0,,,,,,,
1476866805692268545,,"Badmood, bete, bosan, mager. Butuh moodbooster, butuh liburan, butuh gadget baru.",2021-12-31T10:44:19.000Z,2495315750,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476866512476467205,,"libur tahun baru kali ini, dipake buat rehat dulu. setelah 1 tahun berkutat dengan kuliah, organisasi, dan project sampingan sepertinya fisik butuh istirahat sebentar. sepekan kedepan giliran mental yang istirahat. kita liburan sebentar. pertengahan januari kita produktif lagi!",2021-12-31T10:43:10.000Z,1079263104670658560,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476863874804551681,,"Mlm taun baru full di RS😂liat sinopsis hr ini, kmren aja gterlalu fokus ke PU rating kek gt gmn ntr mlm ya mungkin PU nya juga butuh liburan,apakah penonton juga boleh liburan..😋
#TMTM144 #TerpaksaMenikahiTuanMuda",2021-12-31T10:32:41.000Z,1445607630890622983,0,0,7,0,,,188.0,213.0,TerpaksaMenikahiTuanMuda,,,,,,,,,,,,,,,,
1476862478969556992,1.3316206337262592e+18,"@ssefnum Sama keluarga juga, tapi gue dan sepupu2 gue  masih di hantui ujian dan tugas, JADI GAK HAPPY BANGET TOLONG, butuh liburan yg beneran liburan😣😭 AAAAAAAAAA",2021-12-31T10:27:08.000Z,1328293470755164161,0,0,0,0,1.476861499704447e+18,replied_to,,,,,,,,,0.0,8.0,ssefnum,1.3316206337262592e+18,,,,,,,
1476859512552255489,,Kyknya terakhir liburan blas gk mikir kerjaan tu pas umroh dulu🤔 Sejak itu ya ada kerjaan trs. Tapi dibilang butuh liburan khusus bingung ku menerjemahkan scr kerjaan fleksibel,2021-12-31T10:15:21.000Z,93788107,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1476859127729065987,,"cape kerja, pengen liburan.
tp liburan butuh uang. yawlaaa",2021-12-31T10:13:49.000Z,1022596557613330432,1,3,2,0,,,,,,,,,,,,,,,,,,,,,
1476853508502548480,1.1969164031245883e+18,ini mah butuh liburan,2021-12-31T09:51:29.000Z,1196916403124588544,0,1,0,0,1.4768535061495237e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476843335247544323,,"[MAKRAB IKEMAS UNDIP 2021]

Halo, Sedulur!

Ga kerasa ya kita udah menginjak liburan semester. Setelah menjalani kuliah yang penuh tugas dan juga UAS, pastinya butuh liburan kan?

Maka dari itu, Ikemas bakal ngadain makrab nih supaya kita semakin kenal dan akrab juga. https://t.co/InBwXQjxVJ",2021-12-31T09:11:04.000Z,551105579,0,1,1,0,,,,,,269.0,292.0,https://t.co/InBwXQjxVJ,https://twitter.com/IkemasUndip/status/1476843335247544323/photo/1,pic.twitter.com/InBwXQjxVJ,,,,,,,,,,,
1476835657985060864,,"malem ini mau nonton, baca au, dll. butuh hiburan dan liburan",2021-12-31T08:40:33.000Z,1398667996671856640,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476833007529250816,,butuh liburan..,2021-12-31T08:30:01.000Z,390777970,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476825914755321857,8.039620500828488e+17,"Ya paham, semua butuh liburan. Aku hanya kecewa karena jadi bingung mau ke mana",2021-12-31T08:01:50.000Z,803962050082848772,0,1,0,0,1.4768258030987796e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476818776960036864,,butuh liburan bangett sebelum stress kompre dan sidang,2021-12-31T07:33:29.000Z,1201077750452256769,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476815633991942146,1.0515203177455904e+18,"@A_DeyJKT48 kali aja butuh tontonan pas lagi liburan hehehe

https://t.co/scGg92y4EY",2021-12-31T07:20:59.000Z,1231051498554978305,0,0,0,0,1.4767329020502016e+18,replied_to,,,,61.0,84.0,https://t.co/scGg92y4EY,https://youtu.be/ToP5c7FRLZY,youtu.be/ToP5c7FRLZY,0.0,11.0,A_DeyJKT48,1.0515203177455904e+18,https://pbs.twimg.com/news_img/1486971778358743047/16r14kV4?format=jpg&name=150x150,150.0,150.0,200.0,Unboxing JKT48 Calendar 2022 | MINDAM RANDOM,buat yang mau memberikan kami dukungan agar kami bisa tetap jeketian di tahun 2022 bisa klik link ini: https://saweria.co/tgpurnamaMenyambut 2022 dengan mere...,https://www.youtube.com/watch?v=ToP5c7FRLZY&feature=youtu.be
1476806236436074500,,"Bete? Iya. Stres? Banget.
Moodbooster? Tau kemana.
Mood? Bad. Butuh hiburan,
butuh liburan, butuh
refreshing.",2021-12-31T06:43:39.000Z,1106440346,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476799601222950916,1.4057976176577823e+18,"@10enle remajaa strongg aslinya mah remaja jompoo, w butuh liburan lebih ples",2021-12-31T06:17:17.000Z,1329038164804059136,0,1,0,0,1.4767993834462536e+18,replied_to,,,,,,,,,,,,,,,,,,,
1476798692585705477,,Kasian bngt dah gw wkwk maaf ya ges buat kelen yg gw kirimin foto🤣 butuh liburan sbnrnya akutuh hahahaha https://t.co/Q5HvGRnIFK,2021-12-31T06:13:40.000Z,1936532137,0,0,0,0,,,,,,105.0,128.0,https://t.co/Q5HvGRnIFK,https://twitter.com/yourweirdgurl/status/1476798692585705477/photo/1,pic.twitter.com/Q5HvGRnIFK,,,,,,,,,,,
1476798226028064769,,butuh fitur buat nonaktifin wa sumpah dah pgn liburan tanpa ke distract pesan wa,2021-12-31T06:11:49.000Z,1286201565246701570,0,6,0,0,,,,,,,,,,,,,,,,,,,,,
1476797445308702913,1.461324154381103e+18,"@missufe itu tandanya makji harus istirahat, makji capek kan? istirahat aja makji jangan dipaksain makji butuh refreshing. oh iya ya makji kan lagi liburan selamat liburan makji~ 
aku juga mau liburan atau setidaknya bakar² entar malem tapi sama sekali gapunya money jadi ya gitu huft",2021-12-31T06:08:43.000Z,1354727004252192768,0,1,0,0,1.4767955452596347e+18,replied_to,,,,,,,,,0.0,8.0,missufe,1.461324154381103e+18,,,,,,,
1476794701173116928,,butuh paket liburan hemat keliling Indonesia? Gemurai Tour &amp; Travel solusinya!,2021-12-31T05:57:48.000Z,410168277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476794440647790592,,otakku kayaknya butuh liburan,2021-12-31T05:56:46.000Z,795491809,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476791750513414146,1.4236872372380836e+18,@sang_introvert @ciloqciliq Karna uang juga butuh liburan,2021-12-31T05:46:05.000Z,1141749101123403779,0,0,0,0,1.476725421064405e+18,replied_to,,,,,,,,,16.0,27.0,ciloqciliq,1241044602.0,,,,,,,
1476778459565158401,452952332.0,@Virginiasindyar butuh liburan blenek ga se🥲,2021-12-31T04:53:16.000Z,401289210,0,0,0,0,1.476773890365948e+18,replied_to,,,,,,,,,0.0,16.0,Virginiasindyar,452952332.0,,,,,,,
1476777119720308737,,"Cuti dan pergi liburan, ta ta tapi...19 AssessTeam is pending to reviewed berasaaa bet dihantuinya🥲
Dari 21, baru gue isi 2 yaAllah.. 1 AssessTeam aja butuh 1jam gue nilainya😭",2021-12-31T04:47:57.000Z,279901944,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476777074266304517,,"Badan butuh liburan, tapi dompet butuh lembaran:""",2021-12-31T04:47:46.000Z,1256287954898567168,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1476776613635256322,1.1081693392475588e+18,"@AREAJULID Nitip ni, yg dah wfo, yang mau liburan, sering traveling pasti butuh ini 😍
https://t.co/iRP8QrFqfD",2021-12-31T04:45:56.000Z,1108169339247558656,0,0,0,0,1.4767761441038991e+18,replied_to,,,,86.0,109.0,https://t.co/iRP8QrFqfD,https://shopee.co.id/product/40288421/15526107977?smtt=0.40289807-1640925885.9,shopee.co.id/product/402884…,0.0,10.0,AREAJULID,9.283086393156484e+17,https://pbs.twimg.com/news_img/1476776620656529413/oZbeUPtl?format=jpg&name=150x150,150.0,150.0,200.0,Jual TERMURAH Sedotan Silikon Travel Friendly Indonesia|Shopee Indonesia,Beli TERMURAH Sedotan Silikon Travel Friendly Terbaru di Shopee. Gratis Ongkir 🚚 COD 📦,https://shopee.co.id/product/40288421/15526107977?smtt=0.40289807-1640925885.9
1476776520769101824,1.4152559357154632e+18,@demondaki BELUM UAS MSH MINGGU KETIGA JANUARI LAMA BANGET OTAK GUE PDHL UDH NGEBUL BUTUH LIBURAN😭😭,2021-12-31T04:45:34.000Z,1268934653483745281,0,1,0,0,1.4767756536387707e+18,replied_to,,,,,,,,,0.0,10.0,demondaki,1.4152559357154632e+18,,,,,,,
1476773845079977985,1.4381208880338985e+18,"@iin_ajabeneran Haha
Tetangga aku juga butuh liburan juga kak in karena impian dia juga🤣🤣🤣",2021-12-31T04:34:56.000Z,1413757320023085062,0,0,1,0,1.476771687693648e+18,replied_to,,,,,,,,,0.0,15.0,iin_ajabeneran,1.4381208880338985e+18,,,,,,,
1476773499439964164,,butuh liburan😭,2021-12-31T04:33:34.000Z,795491809,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476773246070833153,,"Lupakan Bandung, Liburan ke Cirebon Bae! https://t.co/0m8OdYpkq1 lewat detikcom. butuh transportasi ya Taksi Cirebon. #Cirebon, #KotaCirebon, #KabupatenCirebon, #TaksiCirebon, #Naikyuk",2021-12-31T04:32:33.000Z,4848186287,0,0,0,0,,,176.0,184.0,Naikyuk,41.0,64.0,https://t.co/0m8OdYpkq1,http://tinyurl.com/mrxxfk2,tinyurl.com/mrxxfk2,,,,,,,,,,,
1476771999913431040,,gue butuh liburan,2021-12-31T04:27:36.000Z,1436352383554969601,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476771532227571714,,"Halo Halo Bandung
Buat visitor yg lagi liburan di Bandung
Dan Butuh Relaxasi 💆🏻‍♂
Dihandle oleh Terapis Cakep Sexy dan Manly
H O T  S E R V I C E 🔥

BOOKING NOW!
Putra Pijat 💆🏻‍♂
WA : 0899-445-3503

#pijatbandung #pijatpriabandung #pijatpria #gaybandung #pijatgay #gay https://t.co/33WbS3KBAX",2021-12-31T04:25:45.000Z,1474539559694131202,7,1,26,0,,,264.0,268.0,gay,269.0,292.0,https://t.co/33WbS3KBAX,https://twitter.com/pijatbandung42/status/1476771532227571714/video/1,pic.twitter.com/33WbS3KBAX,,,,,,,,,,,
1476770780226543619,,"Bete? Iya
Mood? Bad
Butuh liburan",2021-12-31T04:22:45.000Z,1150653182525108224,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476768585603117063,,"stress, butuh liburan 🥲",2021-12-31T04:14:02.000Z,1435196388334178311,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476767979027124225,,"Gua heran deh sama bapkku. Diajak seneng2 liburan gak mau. PAK AKU JUGA BUTUH LIBURAN KELUARGA:"")",2021-12-31T04:11:37.000Z,1035507300729946113,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1476764372450316293,,"Butuh tiket pesawat untuk mudik, liburan atau keperluan lainnya? hubungi Gemurai Tour &amp; Travel",2021-12-31T03:57:18.000Z,410168277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476751416886579202,,"Vacation, romance, travel. Aamiin..

Iya memang saya butuh bgt liburan, bonus sama pacar deh ya :p
Pacar halal aja gimana? *makin ngelunjak* https://t.co/1pV3Kw4bds",2021-12-31T03:05:49.000Z,1357819051557330945,0,2,0,0,1.4766836435022277e+18,quoted,,,,141.0,164.0,https://t.co/1pV3Kw4bds,https://twitter.com/convomfs/status/1476683643502227483,twitter.com/convomfs/statu…,,,,,,,,,,,
1476750060247343106,,"Kayanya emng fix butuh liburan deh 😂
Penat cenut2 yang kaya ""anjir gabisa nih gue diem2 doang taunya besok harus kerja kerja""",2021-12-31T03:00:25.000Z,178353745,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476749659532001281,,Butuh liburan plis,2021-12-31T02:58:50.000Z,1409106562375839747,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476749387732701185,,AKU BUTUH LIBURAN,2021-12-31T02:57:45.000Z,1304323082966847489,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476748523446026241,,"cieee vendor pada liburan, meanwhile kita ga libur dan kita butuh buru2 semua, eh pada slow respond dan libur. lalu yg terjadi adalah ketika mereka masuk, gue jd gantian super slow respon! kesel",2021-12-31T02:54:19.000Z,750686064,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1476747634907828224,,"Ada ada aja kerjaan akhir taun ya uid error ya sap error ya vp* error lagian taun baru pake ada adaan ngantor, sistem jg butuh liburan kan 😪",2021-12-31T02:50:47.000Z,59344921,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
1476742042210357248,,"kukira aku butuh liburan, ternyata aku butuh uang",2021-12-31T02:28:34.000Z,1123589595868778496,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476741815667937288,,pusing dg aktivitas segudang? butuh liburan? Hubungi Gemurai Tour &amp; Travel 0811 98 330 39 (#iqbalseptari),2021-12-31T02:27:40.000Z,410168277,0,0,0,0,,,95.0,108.0,iqbalseptari,,,,,,,,,,,,,,,,
1476740272465661955,1597470949.0,@jejein__ Butuh liburan kayaknya,2021-12-31T02:21:32.000Z,1207329619096920065,0,0,0,0,1.4767380076211978e+18,replied_to,,,,,,,,,0.0,9.0,jejein__,1597470949.0,,,,,,,
1476738687035609093,307749921.0,"Ada temanku yang dia bahkan menghabiskan seluruh gajinya untuk terbang. Bukan karena butuh liburan, tapi mulai dari ayahnya sakit, meninggal, kemudian jemput Ibunya, dll hingga sekarang dia harus ngobatun Ibunya ke daerah lain #DariYangTerdalam",2021-12-31T02:15:14.000Z,307749921,0,1,1,0,1.4767377974866125e+18,replied_to,227.0,244.0,DariYangTerdalam,,,,,,,,,,,,,,,,
1476733279633956865,,"selama masih ada pandemi, gak ada tempat yg aman buat dipake liburan..

kalian butuh liburan buat mental kalian? silahkan.. cm pastiin balik pulang gak bawa penyakit dan stop ngerengek soal beratnya aturan karantina.

Self healing kalian bkn pusat rotasi bumi..",2021-12-31T01:53:44.000Z,187828801,2,1,4,0,,,,,,,,,,,,,,,,,,,,,
1476733029565403136,,"Ada yg ngajak jalan liburan, kamu gak butuh banyak alasan buat penolakan. Cukup bilang 'aku rawan.'😄 #DariYangTerdalam https://t.co/h7xaQUbzwH",2021-12-31T01:52:45.000Z,1436741735460196364,0,0,1,0,1.47672610680789e+18,quoted,101.0,118.0,DariYangTerdalam,119.0,142.0,https://t.co/h7xaQUbzwH,https://twitter.com/nia_nurdiansyah/status/1476726106807889927,twitter.com/nia_nurdiansya…,,,,,,,,,,,
1476732198854094850,,"Bukan e males, tapi mosok yo sampean ga duwe keluarga sing butuh quality time / liburan pak 😭 https://t.co/HEVYsKnRW7",2021-12-31T01:49:27.000Z,3120140652,0,0,0,0,,,,,,94.0,117.0,https://t.co/HEVYsKnRW7,https://twitter.com/firmaannnnnnn/status/1476732198854094850/photo/1,pic.twitter.com/HEVYsKnRW7,,,,,,,,,,,
1476731477303857157,1.2840614451482092e+18,"@convomfs netflix, travel, vacation kayanya gue emang butuh liburan",2021-12-31T01:46:35.000Z,1236572871251513344,0,0,0,0,1.4766836435022277e+18,replied_to,,,,,,,,,0.0,9.0,convomfs,1.2840614451482092e+18,,,,,,,
1476728951246495746,,"aku butuh uang, liburan dan mandi bola",2021-12-31T01:36:32.000Z,1339852116639113216,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476727339027296259,,"kamu prei o
kamu liburan o
ben fresh meneh
ben iso muhasabah 2021 
dan menentukan langkah untuk 2022

liburan seg ra perlu poto2
liburan seg bener2 nggo awak mu dewe
oke bosku @L_LinaSulist ????

po jaluk mu nandi 
nek butuh aku tak terke 
wes toh
mbok kon cuti yo mangkat",2021-12-31T01:30:08.000Z,989337661734187008,0,1,0,0,,,,,,,,,,,176.0,189.0,L_LinaSulist,920518813.0,,,,,,,
1476725796068737024,,Bimbang ni pengen ke Padang liburan tapi jaraknya jauh butuh setengah hari sedangkan liburnya cuma 3 hari 😭 pengen banget liburan,2021-12-31T01:24:00.000Z,549041931,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476724940564877313,,"#DariYangTerdalam 

Liburan saat Nataru butuh budget besar karena ada resiko kena karantina. https://t.co/tlhFo6ONd2",2021-12-31T01:20:36.000Z,1213931120737153024,7,3,16,1,,,0.0,17.0,DariYangTerdalam,93.0,116.0,https://t.co/tlhFo6ONd2,https://twitter.com/Revenge00810455/status/1476724940564877313/photo/1,pic.twitter.com/tlhFo6ONd2,,,,,,,,,,,
1476724819014012928,91936513.0,"Asli, aku tanya sambil mikir terbaper-baperrrr. Bagaimana enggak baper, ya. Selimut di rumah kan selalu dalam keadaan wangi. Dicuci rutin juga.

Tapi dari sisi lain yang netral, aku juga berpikir kalau anak2 juga butuh liburan.

#DariYangTerdalam, aku memberi pengertian kepadanya",2021-12-31T01:20:07.000Z,91936513,0,1,1,0,1.4767242956655206e+18,replied_to,229.0,246.0,DariYangTerdalam,,,,,,,,,,,,,,,,
1476723472311091201,,Butuh liburan di Liyue,2021-12-31T01:14:46.000Z,78322398,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1476723446411251712,91936513.0,"Jangan dikira membendung hasrat untuk liburan itu mudah, ya. Asli, butuh perjuangan banget. Apalagi buat anak pertamaku yang kerap aku ajak traveling.

Belum lama ini, dia ngajak bobok di hotel, gitu. #DariYangTerdalam, aku sedih banget, dong.",2021-12-31T01:14:40.000Z,91936513,0,1,1,0,1.4767218321872282e+18,replied_to,201.0,218.0,DariYangTerdalam,,,,,,,,,,,,,,,,
1476721382155116545,,"Travel, wealth, vacation.. emang butuh liburan kayanya 😁 https://t.co/DABEDoky7O",2021-12-31T01:06:28.000Z,63465158,0,0,0,0,1.4766757283306578e+18,quoted,,,,57.0,80.0,https://t.co/DABEDoky7O,https://twitter.com/9GAG/status/1476675728330657792,twitter.com/9GAG/status/14…,,,,,,,,,,,
1476719483490213892,,kayanya q butuh liburan ke bali,2021-12-31T00:58:55.000Z,1168131726440161283,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1476718588710973446,,"5 Tanda Kamu Butuh Liburan
 #tanda #libur #liburan #holiday #cuti #kantor #kerja https://t.co/TsaJcikpKt via @tahupedia_com",2021-12-31T00:55:22.000Z,1183579731083419650,0,0,0,0,,,74.0,80.0,kerja,81.0,104.0,https://t.co/TsaJcikpKt,http://portal.tahupedia.com/content/show/7891/5-Tanda-Kamu-Butuh-Liburan,portal.tahupedia.com/content/show/7…,109.0,123.0,tahupedia_com,1.1835797310834196e+18,,,,,,,http://portal.tahupedia.com/content/show/7891/5-Tanda-Kamu-Butuh-Liburan
1476717348425846785,1.3583349063890412e+18,"@hykyngso bener ya Allah, liburan juga butuh duit wkwk",2021-12-31T00:50:26.000Z,1396871313361281032,0,0,0,0,1.4767163149284475e+18,replied_to,,,,,,,,,0.0,9.0,hykyngso,1.3583349063890412e+18,,,,,,,
1476716683372818433,79450523.0,"@Wdyanovelia @krthikaa Wkwkwkw dia butuh liburan juga kali kak 
Makanya ga tidur tidur kali , pagi pagi da sibuk mantau sana sini ,nantik tantruman 🤣",2021-12-31T00:47:48.000Z,1413757320023085062,0,0,1,0,1.476714412329222e+18,replied_to,,,,,,,,,13.0,22.0,krthikaa,1.398091424051073e+18,,,,,,,
1476712434370945026,1.1550541866034831e+18,@Alarsszz @dhilxa @nsvrn_ BUTUH LIBURAN 😭😭😭😭😭,2021-12-31T00:30:55.000Z,375423762,0,1,0,0,1.476711326210691e+18,replied_to,,,,,,,,,18.0,25.0,nsvrn_,97869479.0,,,,,,,
1476694262553079810,,Ketika sesosok hantu butuh liburan https://t.co/ZtFirWi21B,2021-12-30T23:18:42.000Z,1319140254348001280,0,1,4,0,,,,,,35.0,58.0,https://t.co/ZtFirWi21B,https://twitter.com/_clumsyghost/status/1476694262553079810/video/1,pic.twitter.com/ZtFirWi21B,,,,,,,,,,,
1476680446737936388,630070267.0,@belawahyuu Lebih butuh liburan sihh,2021-12-30T22:23:48.000Z,1244557709791248384,0,1,0,0,1.476556348040966e+18,replied_to,,,,,,,,,0.0,11.0,belawahyuu,630070267.0,,,,,,,
1476640734082043905,1.0814223109286012e+18,@Ardiarmdn bilang dong butuh liburan,2021-12-30T19:46:00.000Z,1138050153061859328,0,1,0,0,1.4766391429141258e+18,replied_to,,,,,,,,,,,,,,,,,,,
